,Datetime,Tweet Id,Text,Username,Language,District,Sub District,Up Votes
90,2021-09-12 14:00:00+00:00,1437053382754177024,"Spring cleaning, East Berlin 1991. Portraits of  Karl Marx and Vladimir Lenin are dumped in garbage containers in Hellersdorf.
#Berlin #GDR #Germany 
#diemauerthewall 

Photo: n/a https://t.co/hSpdJGzLrl",diemauerthewall,en,Marzahn-Hellersdorf,hellersdorf,218
91,2021-08-24 14:55:48+00:00,1430182054860312577,"Friends who live in Berlin, can you help me? I'm searching for flats but I don't know much the city besides the central part. Are neighborhoods like Spandau, Mariendorf, Hellersdorf, Treptow and Marzahn  too far away from the city center?",lidiazuin,en,Marzahn-Hellersdorf,hellersdorf,1
92,2021-08-11 05:11:27+00:00,1425323956756619270,"We’re excited to announce the expansion of our service into the Marzahn-Hellersdorf district of Berlin! We’re proud to be a part of this initiative together with Jelbi, to push sustainable urban mobility forward and make it available to more people.

#Jelbi #Berlin https://t.co/btCbEydbdj",voitechnology,en,Marzahn-Hellersdorf,hellersdorf,15
93,2021-07-27 06:34:58+00:00,1419909158653120512,"@EvergreenEisern Apparently you think we walk around flashing our credit cards Charlottenburg... Well actually Wedding, or no, Spandau, Hellersdorf, Neukölln. Berlin. Apparently everyone west of Baumschulenweg is rich and doesn't suffer 🤨",hahoAnna,en,Marzahn-Hellersdorf,hellersdorf,0
94,2021-07-24 14:44:32+00:00,1418945198915162112,"Portraits of revolutionary workers' leaders, such as Karl Marx and Vladimir Lenin, are dumped in garbage containers — Hellersdorf, Berlin (1991) https://t.co/S2taDSV5Jp",agathe_jovany,en,Marzahn-Hellersdorf,hellersdorf,1
95,2021-07-18 21:00:00+00:00,1416865359555174405,"By the end of the day, NATO remains in control of the Hellersdorf U-Bahn and Mahlsdorf S-Bahn stations but barely. Most of the buildings in SVR-occupied Berlin are intact, and in some cases residents have stayed in, often but not always due to pro-Russian sympathy.",Ww3Real,en,Marzahn-Hellersdorf,hellersdorf,1
96,2021-07-15 06:00:01+00:00,1415551706352349184,"Zaripov orders an assault into Berlin from Neuenhagen and Hönower Siedlung. Shelling is split between NATO positions in Hellersdorf and harassment of city center, where practically every building has some military use at this point.",Ww3Real,en,Marzahn-Hellersdorf,hellersdorf,1
97,2021-06-24 22:03:35+00:00,1408184051828207620,"I love the people living in Ernst-Bloch-Straße, they are sound and calm. #Berlin #Marzahn #Hellersdorf",CarinoBRLN,en,Marzahn-Hellersdorf,hellersdorf,0
98,2021-05-28 11:01:18+00:00,1398232909241372674,"I love the people living in Schillerfalterstraße, they are sound and calm. #Berlin #Marzahn #Hellersdorf",CarinoBRLN,en,Marzahn-Hellersdorf,hellersdorf,0
99,2021-05-08 20:46:42+00:00,1391132473967452172,"Drove today with the bicycle through Berlin. Although I was born here, it is always interesting, how different the districts are. Drove today through Marzahn-Hellersdorf and was again surprised of the difference of small one family housings and the big living complexes.",wlad_leusch,en,Marzahn-Hellersdorf,hellersdorf,0
100,2021-05-03 05:30:36+00:00,1389089990362206208,"Portraits of revolutionary workers' leaders, such as Karl Marx and Vladimir Lenin, are dumped in garbage containers — Hellersdorf, Berlin (1991) https://t.co/iYkls11gCi",sola_ante,en,Marzahn-Hellersdorf,hellersdorf,1
101,2021-04-30 02:23:17+00:00,1387955685883670529,"Portraits of revolutionary workers' leaders, such as Karl Marx and Vladimir Lenin, are dumped in garbage containers — Hellersdorf, Berlin (1991) https://t.co/v864H8BEdB",lazzy_hub,en,Marzahn-Hellersdorf,hellersdorf,2
102,2021-04-28 22:14:59+00:00,1387530811809882114,"@zimraniaxy @ericalynne35 @jacksparrow7760 @katibug817 @MichaelChrisLA @New_AllyO @doxie53 @Hunterofcatfish @JResists1 @katherineOma @deuce_bigalow68 @BellaLuna3333 @sweet_iced_T @PEGGYFERRERA @JillCShannon @SPOFarrell3 @MQuigley1963 @joanne_paulson @LisaThomasBooks @JessSFrankel @TheALLwriter @sevedabo @h_craggs @SnapeyWapey @tristanbtaylor @PaulAddieMusic @FDS_NaturallyMe @njeanies @anna_mocikat @CassandraPeak @InkDisregardit @CordonRoma @jennroachford @_ADWills @ElaineBrandon @Armada_JasonV @StayingSusin @FoodieHiking @DrMcKinn @muse_mystery @saferprint @ektaka @TemeculaRises @StarbuckLizzie @KingOfAllSpuds @MarciaBarrie @rosesbloom24 @TokidokiNomad @SilencedResists Hey Zim ✌️🤗

Hope you're doing well.

I'm stoned af and just found the night mode on my smartphone cam.

I present you HELLERSDORF (East Berlin) on max settings with a bus driving by https://t.co/vDEbHMTD2U",pissed_racoon,en,Marzahn-Hellersdorf,hellersdorf,5
103,2021-04-28 09:44:12+00:00,1387341871492386816,"Portraits of Karl Marx and Vladimir Lenin, are dumped in garbage containers — Hellersdorf, Berlin (1991) https://t.co/ybja3KhzG7",Zuikaku_A6M5,en,Marzahn-Hellersdorf,hellersdorf,1
104,2021-04-27 05:02:23+00:00,1386908563524800513,"Portraits of revolutionary workers' leaders, such as Karl Marx and Vladimir Lenin, are dumped in garbage containers — Hellersdorf, Berlin (1991) https://t.co/Z4mh7UzMkT",KARIM23774124,en,Marzahn-Hellersdorf,hellersdorf,5
105,2021-04-24 18:06:20+00:00,1386018686125834241,"Portraits of revolutionary workers' leaders, such as Karl Marx and Vladimir Lenin, are dumped in garbage containers — Hellersdorf, Berlin (1991)
(Historic Photographs) https://t.co/2PcbXgbrbk",frad_fradi,en,Marzahn-Hellersdorf,hellersdorf,0
106,2021-04-24 13:58:47+00:00,1385956389034643457,"Portraits of revolutionary workers' leaders, such as Karl Marx and Vladimir Lenin, are dumped in garbage containers — Hellersdorf, Berlin (1991)👇🤮 https://t.co/2qXEpWcZzU",ValenzuelaGeor5,en,Marzahn-Hellersdorf,hellersdorf,6
107,2021-04-24 13:14:45+00:00,1385945306521473029,"Portraits of  Karl Marx and Vladimir Lenin are dumped in garbage containers—Hellersdorf, Berlin, Germany (1991). https://t.co/Y5osOI7wpW",Nimboo_Namak,en,Marzahn-Hellersdorf,hellersdorf,152
108,2021-04-20 09:26:44+00:00,1384438373151092739,"I just realised what the district of Berlin where my parents live and I grew up is called.
Hellersdorf.
Like in Hellers Village.

I just... yeah. So it was basically destiny then? okay 🤡",cluelessangel67,en,Marzahn-Hellersdorf,hellersdorf,17
109,2021-03-24 10:30:43+00:00,1374670004059308033,"As part of the #ECS ""Gutsgarten im Wandel"", the relocation of one of our #LivingLabs in Berlin to the new grounds on the edge of the Hellersdorf estate was planned and finally completed in November. 🍃

Picture by @nomadisch_gruen 

#raisedbed #communitygarden #edicitnet https://t.co/Jv2od42edc",edicitnet,en,Marzahn-Hellersdorf,hellersdorf,5
110,2021-02-23 19:28:15+00:00,1364296027637972998,"@MomExpat @RubyDarcy2015 It's painful to watch. Swarms of hipsters forcing the original ppl out of their Kiez. These ppl move to where I live now which is the very east of Berlin (Marzahn-Hellersdorf).
It was kinda annoying when I moved here already and became way worse.
Like someone opened a can of...",pissed_racoon,en,Marzahn-Hellersdorf,hellersdorf,1
111,2021-02-21 04:30:34+00:00,1363345344633974785,"I love the people living in Eisweg, they are sound and calm. #Berlin #Marzahn #Hellersdorf",CarinoBRLN,en,Marzahn-Hellersdorf,hellersdorf,0
112,2021-01-05 17:29:09+00:00,1346509050721292290,"I love the people living in Farmergasse, they are sound and calm. #Berlin #Marzahn #Hellersdorf",CarinoBRLN,en,Marzahn-Hellersdorf,hellersdorf,1
